time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,windSpeed,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
1440268200,Humid throughout the day.,partly-cloudy-day,1440290032,1440336500,0.28,0,0,0,33.09,1440325800,27.57,1440365400,37.15,1440325800,30.12,1440365400,22.32,0.65,4.31,282,0.44,8,1440311400,3.284,26.59,1440282600,33.09,1440325800,28.57,1440282600,37.15,1440325800
1440354600,Humid throughout the day.,partly-cloudy-day,1440376460,1440422841,0.31,0,0,0,34.08,1440408600,27.57,1440455400,39.45,1440408600,30.05,1440466200,22.63,0.62,3.67,271,0.44,8,1440397800,3.451,27.57,1440365400,34.08,1440408600,30.12,1440365400,39.45,1440408600
1440441000,Humid and foggy throughout the day.,partly-cloudy-day,1440462887,1440509182,0.34,0,0,0,34.58,1440495000,26.59,1440549000,38.99,1440491400,28.57,1440549000,22.57,0.64,3.34,273,0.4,8,1440484200,2.997,27.57,1440455400,34.58,1440495000,30.05,1440466200,38.99,1440491400
1440527400,Humid and foggy throughout the day.,partly-cloudy-day,1440549314,1440595522,0.38,0,0,0,35.58,1440585000,27.57,1440639000,40.81,1440588600,30.57,1440639000,22.67,0.63,3.07,270,0.28,9,1440570600,2.997,26.59,1440549000,35.58,1440585000,28.57,1440549000,40.81,1440588600
1440613800,Humid throughout the day.,partly-cloudy-day,1440635741,1440681862,0.42,0,0,0,35.58,1440660600,27.58,1440721800,41.38,1440660600,30.59,1440721800,22.63,0.59,2,254,0.38,9,1440657000,3.662,27.57,1440639000,35.58,1440660600,30.57,1440639000,41.38,1440660600
1440700200,Humid throughout the day.,partly-cloudy-day,1440722168,1440768201,0.46,0,0,0,37.57,1440754200,29.58,1440808200,43.96,1440757800,34.48,1440808200,22.66,0.57,2.12,273,0.5,6,1440739800,3.274,27.58,1440721800,37.57,1440754200,30.59,1440721800,43.96,1440757800
1440786600,Humid throughout the day.,partly-cloudy-day,1440808594,1440854539,0.49,0,0,0,36.09,1440847800,28.59,1440887400,40.4,1440847800,31.46,1440887400,22.8,0.57,2.2,273,0.42,9,1440833400,3.528,29.58,1440808200,36.09,1440847800,34.48,1440808200,40.4,1440847800
1440873000,Humid and foggy throughout the day.,partly-cloudy-day,1440895020,1440940877,0.53,0,0,0,36.09,1440934200,28.59,1440981000,40.91,1440934200,32.92,1440981000,22.23,0.58,2.28,274,0.45,7,1440912600,2.997,28.59,1440887400,36.09,1440934200,31.46,1440887400,40.91,1440934200
1440959400,Humid throughout the day.,partly-cloudy-day,1440981446,1441027214,0.57,0,0,0,36.6,1441013400,28.59,1441063800,41.56,1441017000,31.46,1441063800,22.35,0.57,2.72,273,0.44,8,1441002600,3.5,28.59,1440981000,36.6,1441013400,32.92,1440981000,41.56,1441017000
1441045800,Humid and foggy throughout the day.,partly-cloudy-day,1441067872,1441113550,0.61,0,0,0,35.58,1441107000,28.08,1441157400,38.39,1441107000,30.23,1441161000,21.61,0.56,2.77,276,0.36,8,1441089000,2.997,28.59,1441063800,35.58,1441107000,31.46,1441063800,38.39,1441107000
1441132200,Humid and foggy throughout the day.,partly-cloudy-day,1441154298,1441199886,0.65,0,0,0,35.58,1441189800,27.08,1441236600,38.39,1441189800,28.08,1441229400,20.84,0.53,2.39,281,0.33,5,1441186200,2.997,28.08,1441157400,35.58,1441189800,30.23,1441161000,38.39,1441189800
1441218600,"Foggy until morning, starting again in the evening.",clear-day,1441240723,1441286222,0.69,0,0,0,37.08,1441276200,28.59,1441326600,38.4,1441276200,31.15,1441330200,17.92,0.48,1.95,275,0,5,1441243800,3.275,27.08,1441236600,37.08,1441276200,28.08,1441229400,38.4,1441276200
1441305000,Foggy in the morning and overnight.,clear-day,1441327148,1441372557,0.72,0,0,0,35.58,1441355400,28.08,1441413000,36.94,1441355400,29.14,1441416600,19.25,0.49,2.02,302,8,5,1441355400,3.47,28.59,1441326600,35.58,1441355400,31.15,1441330200,36.94,1441355400
1441391400,Foggy in the morning and overnight.,partly-cloudy-day,1441413573,1441458891,0.76,0,0,0,37.57,1441445400,27.57,1441499400,40.03,1441445400,29.16,1441499400,18.22,0.43,1.51,300,0.19,5,1441445400,4.014,28.08,1441413000,37.57,1441445400,29.14,1441416600,40.03,1441445400
1441477800,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1441499998,1441545225,0.79,0,0,0,36.61,1441535400,27.57,1441589400,37.54,1441535400,28.97,1441589400,19.59,0.53,1.04,305,0.46,8,1441521000,3.18,27.57,1441499400,36.61,1441535400,29.16,1441499400,37.54,1441535400
1441564200,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1441586423,1441631559,0.82,0,0,0,36.6,1441621800,27.57,1441672200,38.85,1441621800,29.81,1441672200,19.7,0.49,1.57,308,0.3,9,1441607400,3.479,27.57,1441589400,36.6,1441621800,28.97,1441589400,38.85,1441621800
1441650600,"Foggy until afternoon, starting again overnight.",clear-day,1441672848,1441717892,0.86,0,0,0,36.07,1441701000,28.68,1441758600,38.24,1441701000,30.97,1441758600,19.96,0.5,1.44,10,0.3,9,1441693800,2.997,27.57,1441672200,36.07,1441701000,29.81,1441672200,38.24,1441701000
1441737000,"Foggy until afternoon, starting again overnight.",partly-cloudy-day,1441759272,1441804225,0.89,0,0,0,37.57,1441794600,27.57,1441845000,39.31,1441798200,29.75,1441841400,18.81,0.44,1.32,276,0.43,8,1441780200,3.324,28.68,1441758600,37.57,1441794600,30.97,1441758600,39.31,1441798200
1441823400,Humid throughout the day.,partly-cloudy-day,1441845697,1441890558,0.92,0,0,0,37.57,1441884600,27.08,1441931400,38.72,1441873800,28,1441935000,18.8,0.45,1.06,0.32,9,8,1441866600,3.539,27.57,1441845000,37.57,1441884600,29.75,1441841400,38.72,1441873800
1441909800,Foggy in the morning.,partly-cloudy-day,1441932121,1441976890,0.95,0,0,0,38.58,1441963800,27.57,1442017800,39.56,1441963800,29.16,1442021400,17.89,0.43,1.3,289,0.29,8,1441953000,3.533,27.08,1441931400,38.58,1441963800,28,1441935000,39.56,1441963800
1441996200,Foggy in the morning and overnight.,partly-cloudy-day,1442018546,1442063223,0.98,0,0,0,38.58,1442046600,27.57,1442100600,39.58,1442043000,28.8,1442100600,18.56,0.44,1.1,298,0.28,9,1442039400,3.765,27.57,1442017800,38.58,1442046600,29.16,1442021400,39.58,1442043000
1442082600,Humid and foggy throughout the day.,partly-cloudy-day,1442104970,1442149555,0.01,0,0,0,39.08,1442140200,28.08,1442194200,40.15,1442140200,29.53,1442194200,19.1,0.48,0.7,32,0.35,9,1442125800,3.183,27.57,1442100600,39.08,1442140200,28.8,1442100600,40.15,1442140200
1442169000,Foggy throughout the day.,partly-cloudy-day,1442191394,1442235886,0.04,0,0,0,38.58,1442223000,29.58,1442266200,38.67,1442215800,29.58,1442266200,16.19,0.39,1.65,301,0.35,8,1442215800,3.055,28.08,1442194200,38.58,1442223000,29.53,1442194200,38.67,1442215800
1442255400,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1442277819,1442322218,0.07,0,0,0,38.58,1442313000,29.09,1442363400,39.09,1442316600,30.38,1442363400,15.5,0.35,2.67,329,0.34,7,1442298600,3.203,29.58,1442266200,38.58,1442313000,29.58,1442266200,39.09,1442316600
1442341800,Foggy throughout the day.,partly-cloudy-day,1442364243,1442408549,0.1,0,0,0,37.08,1442388600,28.59,1442446200,39.44,1442388600,31.46,1442446200,18.76,0.43,1.87,87,0.41,8,1442388600,2.867,29.09,1442363400,37.08,1442388600,30.38,1442363400,39.44,1442388600
1442428200,Humid throughout the day.,partly-cloudy-day,1442450667,1442494881,0.13,0,0,0,37.67,1442482200,28.59,1442536200,40.08,1442482200,31.46,1442536200,20.89,0.52,2.73,75,0.44,8,1442471400,2.773,28.59,1442446200,37.67,1442482200,31.46,1442446200,40.08,1442482200
1442514600,Humid and foggy throughout the day.,partly-cloudy-day,1442537091,1442581212,0.16,0,0,0,33.59,1442557800,27.57,1442586600,38.09,1442568600,31.16,1442601000,23.18,0.7,4.68,74,0.63,7,1442557800,2.997,27.57,1442575800,33.59,1442557800,31.16,1442575800,38.09,1442568600
1442601000,Humid and foggy throughout the day.,partly-cloudy-day,1442623516,1442667543,0.19,0,0,0,35.58,1442658600,26.59,1442709000,40.09,1442644200,26.6,1442712600,23.26,0.66,4.49,85,0.53,6,1442640600,2.793,27.57,1442601000,35.58,1442658600,31.16,1442601000,40.09,1442644200
1442687400,Humid and foggy throughout the day.,partly-cloudy-day,1442709940,1442753874,0.23,0,0,0,35.58,1442745000,26.59,1442795400,37.62,1442745000,29.26,1442795400,20.12,0.51,3.04,147,0.43,8,1442730600,2.841,26.59,1442709000,35.58,1442745000,26.6,1442712600,37.62,1442745000
1442773800,Humid and foggy throughout the day.,partly-cloudy-day,1442796365,1442840206,0.26,0,0,0,35.58,1442831400,27.57,1442881800,38,1442831400,30.05,1442881800,21.28,0.58,2.98,149,0.56,6,1442813400,2.997,26.59,1442795400,35.58,1442831400,29.26,1442795400,38,1442831400
1442860200,Humid and foggy throughout the day.,partly-cloudy-day,1442882789,1442926537,0.29,0,0,0,31.59,1442903400,23.57,1442968200,35.29,1442903400,24.22,1442968200,22.93,0.73,3.8,223,0.56,6,1442903400,3.127,25.57,1442943000,31.59,1442903400,26.29,1442943000,35.29,1442903400
1442946600,Foggy throughout the day.,partly-cloudy-day,1442969214,1443012868,0.33,0,0,0,32.58,1442993400,24.07,1443054600,34.48,1442993400,24.07,1443054600,20.25,0.64,2.27,284,0.51,8,1442989800,2.765,23.57,1442968200,32.58,1442993400,24.22,1442968200,34.48,1442993400
1443033000,Foggy throughout the day.,partly-cloudy-day,1443055639,1443099200,0.37,0,0,0,33.09,1443087000,23.57,1443141000,33.69,1443076200,23.57,1443141000,14.71,0.46,3.09,298,0.44,4,1443087000,2.739,24.07,1443054600,33.09,1443087000,24.07,1443054600,33.69,1443076200
1443119400,Foggy throughout the day.,partly-cloudy-day,1443142064,1443185531,0.4,0,0,0,34.57,1443177000,25.57,1443220200,34.57,1443177000,25.73,1443220200,14.99,0.44,2.68,295,0.4,7,1443162600,2.943,23.57,1443141000,34.57,1443177000,23.57,1443141000,34.57,1443177000
1443205800,"Foggy until morning, starting again in the evening.",clear-day,1443228489,1443271863,0.44,0,0,0,35.58,1443259800,25.68,1443313800,35.58,1443259800,25.87,1443313800,15.45,0.44,2.89,282,4,7,1443259800,2.943,25.57,1443220200,35.58,1443259800,25.73,1443220200,35.58,1443259800
1443292200,Foggy throughout the day.,partly-cloudy-day,1443314914,1443358195,0.48,0,0,0,35.58,1443353400,24.57,1443400200,35.58,1443353400,24.72,1443400200,16.19,0.43,2.33,305,0.2,8,1443335400,2.997,25.68,1443313800,35.58,1443353400,25.87,1443313800,35.58,1443353400
1443378600,Foggy throughout the day.,partly-cloudy-day,1443401340,1443444527,0.52,0,0,0,35.58,1443429000,25.07,1443486600,35.58,1443429000,25.07,1443486600,14.88,0.4,1.66,22,0.37,8,1443421800,3.109,24.57,1443400200,35.58,1443429000,24.72,1443400200,35.58,1443429000
1443465000,Foggy throughout the day.,partly-cloudy-day,1443487766,1443530860,0.56,0,0,0,36.09,1443515400,25.57,1443576600,36.09,1443515400,25.57,1443576600,13.74,0.37,2.15,61,0.28,6,1443515400,2.633,25.07,1443486600,36.09,1443515400,25.07,1443486600,36.09,1443515400
1443551400,Foggy until evening.,clear-day,1443574192,1443617192,0.6,0,0,0,35.6,1443612600,23.58,1443659400,35.6,1443612600,23.58,1443659400,10.96,0.31,2.36,9,0.28,6,1443594600,2.632,25.57,1443576600,35.6,1443612600,25.57,1443576600,35.6,1443612600
1443637800,Foggy throughout the day.,clear-day,1443660618,1443703526,0.64,0,0,0,37.08,1443695400,23.57,1443749400,37.08,1443695400,23.57,1443749400,9.64,0.28,1.61,98,9,6,1443681000,2.459,23.58,1443659400,37.08,1443695400,23.58,1443659400,37.08,1443695400
1443724200,Foggy throughout the day.,clear-day,1443747044,1443789859,0.67,0,0,0,37.08,1443774600,24.07,1443832200,37.08,1443774600,24.07,1443832200,8.57,0.28,1.19,4,9,6,1443778200,2.581,23.57,1443749400,37.08,1443774600,23.57,1443749400,37.08,1443774600
1443810600,Foggy in the morning and overnight.,clear-day,1443833471,1443876193,0.71,0,0,0,38.07,1443861000,26.08,1443907800,38.07,1443861000,26.08,1443907800,8.92,0.29,1.27,0,9,6,1443810600,3.268,24.07,1443832200,38.07,1443861000,24.07,1443832200,38.07,1443861000
1443897000,"Foggy until morning, starting again in the evening.",clear-day,1443919898,1443962527,0.74,0,0,0,38.58,1443951000,24.07,1444001400,38.58,1443951000,24.07,1444001400,7.39,0.24,1.74,0,9,6,1443897000,3.288,26.08,1443907800,38.58,1443951000,26.08,1443907800,38.58,1443951000
1443983400,"Foggy until morning, starting again in the evening.",clear-day,1444006326,1444048862,0.77,0,0,0,37.57,1444033800,25.07,1444084200,37.57,1444033800,25.07,1444084200,8.59,0.25,1.85,0,9,6,1443983400,3.182,24.07,1444001400,37.57,1444033800,24.07,1444001400,37.57,1444033800
1444069800,Foggy in the morning.,clear-day,1444092754,1444135197,0.81,0,0,0,37.57,1444123800,25.57,1444181400,37.57,1444123800,25.59,1444181400,11.09,0.31,1.93,4,9,6,1444123800,3.803,25.07,1444084200,37.57,1444123800,25.07,1444084200,37.57,1444123800
1444156200,"Foggy until afternoon, starting again overnight.",clear-day,1444179182,1444221532,0.84,0,0,0,37.37,1444210200,25.57,1444267800,37.37,1444210200,25.64,1444267800,12.76,0.32,1.94,4,9,6,1444210200,3.048,25.57,1444181400,37.37,1444210200,25.59,1444181400,37.37,1444210200
1444242600,Foggy in the morning.,clear-day,1444265610,1444307869,0.87,0,0,0,37.57,1444296600,28.08,1444336200,37.57,1444296600,28.08,1444336200,11.35,0.33,1.19,0,9,6,1444242600,3.113,25.57,1444267800,37.57,1444296600,25.64,1444267800,37.57,1444296600
1444329000,Clear throughout the day.,clear-day,1444352039,1444394205,0.9,0,0,0,37.08,1444379400,25.57,1444440600,37.08,1444379400,25.57,1444440600,7.59,0.22,3.1,305,7,6,1444368600,3.62,28.08,1444336200,37.08,1444379400,28.08,1444336200,37.08,1444379400
1444415400,"Foggy until morning, starting again in the evening.",clear-day,1444438468,1444480543,0.93,0,0,0,37.57,1444473000,26.59,1444519800,37.57,1444473000,26.59,1444519800,6.62,0.24,2.79,286,0,6,1444415400,4.073,25.57,1444440600,37.57,1444473000,25.57,1444440600,37.57,1444473000
1444501800,Foggy in the morning and overnight.,clear-day,1444524898,1444566881,0.96,0,0,0,37.08,1444559400,24.59,1444595400,37.08,1444559400,24.59,1444595400,9.89,0.28,2.55,294,0,6,1444501800,3.909,26.59,1444519800,37.08,1444559400,26.59,1444519800,37.08,1444559400
1444588200,"Foggy until morning, starting again in the evening.",clear-day,1444611328,1444653219,0.99,0,0,0,36.6,1444642200,26.59,1444692600,36.6,1444642200,26.59,1444692600,11.12,0.32,2.18,301,0,6,1444588200,3.38,24.59,1444595400,36.6,1444642200,24.59,1444595400,36.6,1444642200
1444674600,"Foggy until afternoon, starting again overnight.",clear-day,1444697759,1444739558,0.02,0,0,0,36.6,1444728600,24.57,1444786200,36.6,1444728600,24.57,1444786200,11.56,0.31,2.09,3,0,6,1444707000,3.107,26.59,1444692600,36.6,1444728600,26.59,1444692600,36.6,1444728600
1444761000,"Foggy until morning, starting again in the evening.",clear-day,1444784190,1444825898,0.05,0,0,0,36.6,1444818600,26.08,1444869000,36.6,1444818600,26.44,1444869000,10.91,0.3,1.9,0,0,6,1444761000,3.26,24.57,1444786200,36.6,1444818600,24.57,1444786200,36.6,1444818600
1444847400,Foggy throughout the day.,partly-cloudy-day,1444870621,1444912239,0.08,0,0,0,35.07,1444897800,25.57,1444930200,35.07,1444897800,25.73,1444955400,17.38,0.52,2.76,75,0.38,5,1444897800,2.822,25.57,1444930200,35.07,1444897800,25.87,1444930200,35.07,1444897800
1444933800,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1444957053,1444998581,0.11,0,0,0,35.07,1444987800,25.07,1445045400,35.07,1444987800,25.08,1445045400,16.11,0.47,1.82,88,0.28,7,1444977000,2.818,25.57,1444955400,35.07,1444987800,25.73,1444955400,35.07,1444987800
1445020200,"Foggy until morning, starting again in the evening.",clear-day,1445043485,1445084923,0.14,0,0,0,36.6,1445070600,26.08,1445128200,36.6,1445070600,26.19,1445128200,13.52,0.37,2.02,358,0,7,1445020200,3.293,25.07,1445045400,36.6,1445070600,25.08,1445045400,36.6,1445070600
1445106600,Foggy throughout the day.,partly-cloudy-day,1445129918,1445171266,0.18,0,0,0,36.6,1445164200,27.57,1445207400,36.6,1445164200,27.71,1445207400,14.29,0.36,2.29,81,0.17,3,1445160600,2.999,26.08,1445128200,36.6,1445164200,26.19,1445128200,36.6,1445164200
1445193000,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1445216351,1445257610,0.21,0,0,0,36.6,1445250600,25.57,1445297400,36.6,1445250600,25.57,1445297400,13.11,0.35,1.88,94,0.36,6,1445236200,3.26,27.57,1445207400,36.6,1445250600,27.71,1445207400,36.6,1445250600
1445279400,Foggy in the morning and overnight.,partly-cloudy-day,1445302785,1445343955,0.24,0,0,0,35.58,1445329800,25.57,1445383800,35.58,1445329800,25.57,1445383800,11.26,0.3,1.96,312,0.33,6,1445326200,3.343,25.57,1445297400,35.58,1445329800,25.57,1445297400,35.58,1445329800
1445365800,Foggy in the morning and overnight.,partly-cloudy-day,1445389219,1445430301,0.28,0,0,0,34.57,1445416200,22.58,1445477400,34.57,1445416200,22.58,1445477400,13.63,0.4,1.76,80,0.32,6,1445409000,3.211,25.57,1445383800,34.57,1445416200,25.57,1445383800,34.57,1445416200
1445452200,Foggy in the morning and overnight.,partly-cloudy-day,1445475654,1445516647,0.31,0,0,0,33.59,1445506200,22.08,1445560200,33.59,1445506200,22.08,1445560200,9.29,0.33,1.03,95,0.32,6,1445495400,3.489,22.58,1445477400,33.59,1445506200,22.58,1445477400,33.59,1445506200
1445538600,"Foggy until afternoon, starting again overnight.",partly-cloudy-day,1445562089,1445602995,0.35,0,0,0,34.09,1445596200,23.08,1445646600,34.09,1445596200,23.08,1445646600,6.8,0.29,1.63,0.26,0,6,1445563800,3.264,22.08,1445560200,34.09,1445596200,22.08,1445560200,34.09,1445596200
1445625000,"Foggy until morning, starting again in the evening.",clear-day,1445648525,1445689344,0.39,0,0,0,34.57,1445679000,24.17,1445718600,34.57,1445679000,24.17,1445718600,6.46,0.26,1.71,149,4,6,1445661000,3.33,23.08,1445646600,34.57,1445679000,23.08,1445646600,34.57,1445679000
1445711400,"Foggy until morning, starting again in the evening.",clear-day,1445734961,1445775693,0.43,0,0,0,34.57,1445761800,23.57,1445823000,34.57,1445761800,23.57,1445823000,6.42,0.26,2.16,103,0,6,1445711400,2.962,24.17,1445718600,34.57,1445761800,24.17,1445718600,34.57,1445761800
1445797800,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1445821398,1445862044,0.47,0,0,0,32.58,1445848200,22.68,1445905800,32.58,1445848200,22.68,1445905800,12.15,0.38,2.56,87,0.39,0,1445797800,3.017,23.57,1445823000,32.58,1445848200,23.57,1445823000,32.58,1445848200
1445884200,Foggy throughout the day.,partly-cloudy-day,1445907835,1445948396,0.51,0,0,0,31.59,1445938200,22.08,1445988600,31.59,1445938200,22.08,1445988600,10.98,0.37,2.16,0.37,5,0,1445927400,2.865,22.68,1445905800,31.59,1445938200,22.68,1445905800,31.59,1445938200
1445970600,"Foggy until afternoon, starting again overnight.",partly-cloudy-day,1445994273,1446034749,0.54,0,0,0,26.59,1446021000,15.48,1446078600,26.59,1446021000,15.48,1446078600,11.61,0.54,3.29,82,0.54,5,1446013800,2.683,15.58,1446057000,26.59,1446021000,15.58,1446057000,26.59,1446021000
1446057000,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1446080711,1446121102,0.58,0,0,0,25.57,1446114600,17.58,1446165000,25.57,1446114600,17.58,1446165000,12.15,0.62,2.14,99,0.27,2,1446089400,3.057,15.48,1446078600,25.57,1446114600,15.48,1446078600,25.57,1446114600
1446143400,Foggy in the morning and overnight.,partly-cloudy-day,1446167150,1446207457,0.62,0,0,0,27.08,1446197400,18.58,1446255000,27.08,1446197400,18.58,1446255000,13.47,0.6,1.92,87,0.19,4,1446179400,3.323,17.58,1446165000,27.08,1446197400,17.58,1446165000,27.08,1446197400
1446229800,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1446253589,1446293814,0.65,0,0,0,28.08,1446283800,20.6,1446337800,28.08,1446283800,20.6,1446337800,13.76,0.58,1.55,92,0.33,2,1446283800,3.498,18.58,1446255000,28.08,1446283800,18.58,1446255000,28.08,1446283800
1446316200,Foggy in the morning and overnight.,clear-day,1446340029,1446380171,0.69,0,0,0,29.58,1446370200,22.58,1446409800,29.58,1446370200,22.58,1446409800,13.11,0.48,2.39,73,4,2,1446366600,3.278,20.6,1446337800,29.58,1446370200,20.6,1446337800,29.58,1446370200
1446402600,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1446426469,1446466530,0.72,0,0,0,30.58,1446456600,23.57,1446510600,30.58,1446456600,23.57,1446510600,12.83,0.44,2.38,91,0.41,4,1446453000,3.261,22.58,1446409800,30.58,1446456600,22.58,1446409800,30.58,1446456600
